Datum;Athlet;Wochentag;Einheit_Des_Tages;Aktivitaet;Dauer_Minuten;Distanz_km;Fokus;Ø_Herzfrequenz;Max_Herzfrequenz;Kalorienverbrauch;Gefühl;Schmerzen;Kommentar;Intensitaet;Energielevel;Trainingszufriedenheit
2026-11-05;Gustav Iden;Donnerstag;Einheit 2;Radfahren;91;41.6;Grundlagenausdauer;129.0;149.0;1204.0;Normal;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-05;Jan Frodeno;Donnerstag;Einheit 1;Schwimmen;90;2.9;Ausdauer;148.0;166.0;834.0;Müde;Mittel (Knie);Ausdauer-Training im Pool.;;;
2026-11-05;Jan Frodeno;Donnerstag;Einheit 2;Schwimmen;72;4.0;Intervalle;154.0;179.0;837.0;Müde;Mittel (Achillessehne);Intervalle-Training im Pool.;;;
2026-11-05;Kristian Blummenfelt;Donnerstag;Einheit 1;Laufen;71;14.1;Long Run;160.0;183.0;867.0;Müde;Leicht (Knie);Long Run Session.;;;
2026-11-05;Kristian Blummenfelt;Donnerstag;Einheit 2;Schwimmen;86;3.3;Intervalle;152.0;170.0;971.0;Normal;Keine;Intervalle-Training im Pool.;;;
2026-11-05;Lucy Charles-Barclay;Donnerstag;Einheit 1;Laufen;48;10.0;Intervalle;157.0;186.0;599.0;Gut;Keine;Intervalle Session.;;;
2026-11-05;Lucy Charles-Barclay;Donnerstag;Einheit 2;Radfahren;103;53.0;Kraftausdauer;136.0;166.0;1167.0;Sehr gut;Keine;Kraftausdauer auf dem Rad.;;;
2026-11-05;Patrick Lange;Donnerstag;Einheit 1;Laufen;65;11.8;Intervalle;160.0;179.0;812.0;Müde;Mittel (Wade);Intervalle Session.;;;
2026-11-05;Patrick Lange;Donnerstag;Einheit 2;Radfahren;84;42.4;Grundlagenausdauer;132.0;151.0;1184.0;Gut;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-06;Anne Haug;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-06;Chrissie Wellington;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-06;Daniela Ryf;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-06;Gustav Iden;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-06;Jan Frodeno;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-06;Kristian Blummenfelt;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-06;Lucy Charles-Barclay;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-06;Patrick Lange;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-07;Anne Haug;Samstag;Einheit 1;Radfahren;232;107.5;Grundlagenausdauer;125.0;149.0;2671.0;Gut;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-07;Anne Haug;Samstag;Einheit 2;Laufen;73;13.8;Tempolauf;147.0;163.0;989.0;Müde;Mittel (Unterer Rücken);Tempolauf Session.;;;
2026-11-07;Chrissie Wellington;Samstag;Einheit 1;Laufen;61;13.0;Intervalle;168.0;196.0;833.0;Normal;Keine;Intervalle Session.;;;
2026-11-07;Chrissie Wellington;Samstag;Einheit 2;Laufen;71;16.3;Intervalle;153.0;184.0;1065.0;Gut;Keine;Intervalle Session.;;;
2026-11-07;Daniela Ryf;Samstag;Einheit 1;Schwimmen;60;2.0;Technik;147.0;172.0;640.0;Müde;Mittel (Wade);Technik-Training im Pool.;;;
2026-11-07;Daniela Ryf;Samstag;Einheit 2;Laufen;64;12.2;Tempolauf;147.0;176.0;911.0;Normal;Leicht (Unterer Rücken);Tempolauf Session.;;;
2026-11-07;Gustav Iden;Samstag;Einheit 1;Radfahren;198;97.5;Grundlagenausdauer;143.0;159.0;2216.0;Normal;Leicht (Oberschenkel);Grundlagenausdauer auf dem Rad.;;;
2026-11-07;Gustav Iden;Samstag;Einheit 2;Radfahren;103;49.7;Grundlagenausdauer;136.0;160.0;1357.0;Sehr gut;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-07;Jan Frodeno;Samstag;Einheit 1;Laufen;53;11.3;Long Run;157.0;183.0;744.0;Sehr gut;Keine;Long Run Session.;;;
2026-11-07;Jan Frodeno;Samstag;Einheit 2;Laufen;52;11.9;Tempolauf;164.0;191.0;732.0;Sehr gut;Keine;Tempolauf Session.;;;
2026-11-07;Kristian Blummenfelt;Samstag;Einheit 1;Radfahren;228;104.0;Grundlagenausdauer;141.0;161.0;3396.0;Normal;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-07;Kristian Blummenfelt;Samstag;Einheit 2;Radfahren;80;37.9;Intervalle;130.0;161.0;904.0;Gut;Keine;Intervalle auf dem Rad.;;;
2026-11-07;Lucy Charles-Barclay;Samstag;Einheit 1;Radfahren;189;88.6;Grundlagenausdauer;132.0;151.0;2206.0;Müde;Leicht (Unterer Rücken);Grundlagenausdauer auf dem Rad.;;;
2026-11-07;Lucy Charles-Barclay;Samstag;Einheit 2;Laufen;62;12.4;Intervalle;165.0;196.0;906.0;Müde;Leicht (Oberschenkel);Intervalle Session.;;;
2026-11-07;Patrick Lange;Samstag;Einheit 1;Laufen;45;10.5;Long Run;167.0;186.0;566.0;Sehr gut;Keine;Long Run Session.;;;
2026-11-07;Patrick Lange;Samstag;Einheit 2;Schwimmen;62;3.2;Intervalle;143.0;174.0;736.0;Gut;Keine;Intervalle-Training im Pool.;;;
2026-11-08;Anne Haug;Sonntag;Einheit 1;Laufen;116;26.9;Long Run;154.0;185.0;1533.0;Normal;Leicht (Achillessehne);Long Run Session.;;;
2026-11-08;Chrissie Wellington;Sonntag;Einheit 1;Schwimmen;71;3.1;Intervalle;154.0;179.0;829.0;Normal;Keine;Intervalle-Training im Pool.;;;
2026-11-08;Daniela Ryf;Sonntag;Einheit 1;Radfahren;77;38.2;Intervalle;139.0;171.0;875.0;Normal;Leicht (Achillessehne);Intervalle auf dem Rad.;;;
2026-11-08;Gustav Iden;Sonntag;Einheit 1;Radfahren;78;35.5;Grundlagenausdauer;126.0;141.0;879.0;Müde;Leicht (Achillessehne);Grundlagenausdauer auf dem Rad.;;;
2026-11-08;Jan Frodeno;Sonntag;Einheit 1;Laufen;129;26.5;Long Run;146.0;177.0;1796.0;Gut;Keine;Long Run Session.;;;
2026-11-08;Kristian Blummenfelt;Sonntag;Einheit 1;Radfahren;120;58.4;Intervalle;137.0;154.0;1622.0;Gut;Keine;Intervalle auf dem Rad.;;;
2026-11-08;Lucy Charles-Barclay;Sonntag;Einheit 1;Radfahren;80;37.1;Grundlagenausdauer;139.0;166.0;950.0;Normal;Leicht (Wade);Grundlagenausdauer auf dem Rad.;;;
2026-11-08;Patrick Lange;Sonntag;Einheit 1;Laufen;127;23.5;Long Run;147.0;175.0;1804.0;Normal;Keine;Long Run Session.;;;
2026-11-09;Anne Haug;Montag;Einheit 1;Schwimmen;61;3.2;Ausdauer;148.0;169.0;601.0;Gut;Leicht (Wade);Ausdauer-Training im Pool.;;;
2026-11-09;Anne Haug;Montag;Einheit 2;Radfahren;93;44.7;Kraftausdauer;141.0;171.0;1319.0;Normal;Leicht (Achillessehne);Kraftausdauer auf dem Rad.;;;
2026-11-09;Chrissie Wellington;Montag;Einheit 1;Schwimmen;80;2.9;Intervalle;135.0;155.0;745.0;Gut;Keine;Intervalle-Training im Pool.;;;
2026-11-09;Chrissie Wellington;Montag;Einheit 2;Schwimmen;76;3.0;Intervalle;140.0;171.0;783.0;Gut;Leicht (Unterer Rücken);Intervalle-Training im Pool.;;;
2026-11-09;Daniela Ryf;Montag;Einheit 1;Schwimmen;53;4.2;Intervalle;142.0;163.0;607.0;Müde;Mittel (Unterer Rücken);Intervalle-Training im Pool.;;;
2026-11-09;Daniela Ryf;Montag;Einheit 2;Laufen;49;9.3;Intervalle;159.0;178.0;610.0;Sehr gut;Keine;Intervalle Session.;;;
2026-11-09;Gustav Iden;Montag;Einheit 1;Laufen;48;10.9;Long Run;167.0;193.0;686.0;Müde;Mittel (Achillessehne);Long Run Session.;;;
2026-11-09;Gustav Iden;Montag;Einheit 2;Laufen;60;11.4;Lockerer Lauf;152.0;174.0;752.0;Sehr gut;Keine;Lockerer Lauf Session.;;;
2026-11-09;Jan Frodeno;Montag;Einheit 1;Schwimmen;85;3.1;Intervalle;150.0;175.0;947.0;Normal;Leicht (Knie);Intervalle-Training im Pool.;;;
2026-11-09;Jan Frodeno;Montag;Einheit 2;Laufen;57;12.1;Intervalle;162.0;186.0;798.0;Müde;Mittel (Oberschenkel);Intervalle Session.;;;
2026-11-09;Kristian Blummenfelt;Montag;Einheit 1;Schwimmen;74;2.5;Technik;151.0;171.0;855.0;Gut;Keine;Technik-Training im Pool.;;;
2026-11-09;Kristian Blummenfelt;Montag;Einheit 2;Laufen;51;11.6;Intervalle;164.0;181.0;711.0;Normal;Leicht (Knie);Intervalle Session.;;;
2026-11-09;Lucy Charles-Barclay;Montag;Einheit 1;Radfahren;86;41.0;Intervalle;129.0;161.0;1097.0;Gut;Keine;Intervalle auf dem Rad.;;;
2026-11-09;Lucy Charles-Barclay;Montag;Einheit 2;Radfahren;77;39.2;Kraftausdauer;135.0;162.0;929.0;Müde;Mittel (Oberschenkel);Kraftausdauer auf dem Rad.;;;
2026-11-09;Patrick Lange;Montag;Einheit 1;Radfahren;100;50.3;Intervalle;135.0;154.0;1122.0;Sehr gut;Keine;Intervalle auf dem Rad.;;;
2026-11-09;Patrick Lange;Montag;Einheit 2;Laufen;52;9.5;Long Run;149.0;173.0;765.0;Gut;Keine;Long Run Session.;;;
2026-11-10;Anne Haug;Dienstag;Einheit 1;Schwimmen;58;2.0;Technik;137.0;165.0;674.0;Normal;Keine;Technik-Training im Pool.;;;
2026-11-10;Anne Haug;Dienstag;Einheit 2;Radfahren;94;43.5;Intervalle;125.0;149.0;1166.0;Gut;Keine;Intervalle auf dem Rad.;;;
2026-11-10;Chrissie Wellington;Dienstag;Einheit 1;Radfahren;61;27.8;Intervalle;128.0;143.0;699.0;Müde;Mittel (Knie);Intervalle auf dem Rad.;;;
2026-11-10;Chrissie Wellington;Dienstag;Einheit 2;Schwimmen;74;2.9;Intervalle;151.0;175.0;886.0;Sehr gut;Keine;Intervalle-Training im Pool.;;;
2026-11-10;Daniela Ryf;Dienstag;Einheit 1;Radfahren;65;31.5;Intervalle;138.0;168.0;889.0;Normal;Leicht (Knie);Intervalle auf dem Rad.;;;
2026-11-10;Daniela Ryf;Dienstag;Einheit 2;Laufen;75;13.9;Intervalle;163.0;194.0;1077.0;Normal;Leicht (Unterer Rücken);Intervalle Session.;;;
2026-11-10;Gustav Iden;Dienstag;Einheit 1;Radfahren;65;31.7;Grundlagenausdauer;133.0;161.0;719.0;Sehr gut;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-10;Gustav Iden;Dienstag;Einheit 2;Laufen;47;10.5;Lockerer Lauf;152.0;174.0;698.0;Normal;Keine;Lockerer Lauf Session.;;;
2026-11-10;Jan Frodeno;Dienstag;Einheit 1;Radfahren;87;40.9;Grundlagenausdauer;133.0;148.0;960.0;Gut;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-10;Jan Frodeno;Dienstag;Einheit 2;Laufen;73;16.7;Long Run;157.0;183.0;981.0;Gut;Keine;Long Run Session.;;;
2026-11-10;Kristian Blummenfelt;Dienstag;Einheit 1;Radfahren;101;49.2;Kraftausdauer;142.0;165.0;1187.0;Gut;Keine;Kraftausdauer auf dem Rad.;;;
2026-11-10;Kristian Blummenfelt;Dienstag;Einheit 2;Laufen;49;11.2;Tempolauf;167.0;183.0;716.0;Sehr gut;Keine;Tempolauf Session.;;;
2026-11-10;Lucy Charles-Barclay;Dienstag;Einheit 1;Radfahren;69;34.1;Intervalle;132.0;152.0;850.0;Gut;Keine;Intervalle auf dem Rad.;;;
2026-11-10;Lucy Charles-Barclay;Dienstag;Einheit 2;Laufen;69;13.5;Lockerer Lauf;160.0;190.0;954.0;Müde;Mittel (Wade);Lockerer Lauf Session.;;;
2026-11-10;Patrick Lange;Dienstag;Einheit 1;Laufen;73;16.2;Long Run;153.0;180.0;1153.0;Gut;Leicht (Oberschenkel);Long Run Session.;;;
2026-11-10;Patrick Lange;Dienstag;Einheit 2;Laufen;71;14.2;Intervalle;148.0;169.0;958.0;Müde;Leicht (Achillessehne);Intervalle Session.;;;
2026-11-11;Anne Haug;Mittwoch;Einheit 1;Radfahren;95;46.6;Intervalle;142.0;160.0;1127.0;Normal;Leicht (Achillessehne);Intervalle auf dem Rad.;;;
2026-11-11;Anne Haug;Mittwoch;Einheit 2;Laufen;69;14.8;Tempolauf;160.0;189.0;901.0;Gut;Keine;Tempolauf Session.;;;
2026-11-11;Chrissie Wellington;Mittwoch;Einheit 1;Radfahren;75;35.4;Kraftausdauer;125.0;146.0;854.0;Sehr gut;Keine;Kraftausdauer auf dem Rad.;;;
2026-11-11;Chrissie Wellington;Mittwoch;Einheit 2;Radfahren;102;49.2;Grundlagenausdauer;138.0;170.0;1162.0;Sehr gut;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-11;Daniela Ryf;Mittwoch;Einheit 1;Schwimmen;52;4.2;Ausdauer;144.0;160.0;560.0;Gut;Keine;Ausdauer-Training im Pool.;;;
2026-11-11;Daniela Ryf;Mittwoch;Einheit 2;Radfahren;107;48.2;Intervalle;125.0;142.0;1323.0;Gut;Keine;Intervalle auf dem Rad.;;;
2026-11-11;Gustav Iden;Mittwoch;Einheit 1;Radfahren;75;37.5;Kraftausdauer;139.0;171.0;1032.0;Müde;Mittel (Unterer Rücken);Kraftausdauer auf dem Rad.;;;
2026-11-11;Gustav Iden;Mittwoch;Einheit 2;Schwimmen;77;3.0;Ausdauer;150.0;173.0;750.0;Gut;Keine;Ausdauer-Training im Pool.;;;
2026-11-11;Jan Frodeno;Mittwoch;Einheit 1;Radfahren;104;50.2;Kraftausdauer;140.0;157.0;1480.0;Sehr gut;Keine;Kraftausdauer auf dem Rad.;;;
2026-11-11;Jan Frodeno;Mittwoch;Einheit 2;Radfahren;80;41.1;Kraftausdauer;128.0;155.0;1020.0;Normal;Leicht (Schulter);Kraftausdauer auf dem Rad.;;;
2026-11-11;Kristian Blummenfelt;Mittwoch;Einheit 1;Laufen;72;14.2;Lockerer Lauf;151.0;169.0;1135.0;Gut;Keine;Lockerer Lauf Session.;;;
2026-11-11;Kristian Blummenfelt;Mittwoch;Einheit 2;Schwimmen;62;3.7;Intervalle;139.0;163.0;643.0;Gut;Keine;Intervalle-Training im Pool.;;;
2026-11-11;Lucy Charles-Barclay;Mittwoch;Einheit 1;Radfahren;61;30.5;Intervalle;138.0;158.0;753.0;Müde;Mittel (Schulter);Intervalle auf dem Rad.;;;
2026-11-11;Lucy Charles-Barclay;Mittwoch;Einheit 2;Laufen;72;14.8;Tempolauf;162.0;191.0;959.0;Müde;Mittel (Schulter);Tempolauf Session.;;;
2026-11-11;Patrick Lange;Mittwoch;Einheit 1;Laufen;59;13.8;Long Run;163.0;190.0;845.0;Gut;Keine;Long Run Session.;;;
2026-11-11;Patrick Lange;Mittwoch;Einheit 2;Schwimmen;85;2.4;Ausdauer;135.0;161.0;1007.0;Müde;Leicht (Unterer Rücken);Ausdauer-Training im Pool.;;;
2026-11-12;Anne Haug;Donnerstag;Einheit 1;Schwimmen;61;4.4;Technik;140.0;170.0;568.0;Sehr gut;Keine;Technik-Training im Pool.;;;
2026-11-12;Anne Haug;Donnerstag;Einheit 2;Radfahren;106;52.5;Grundlagenausdauer;128.0;145.0;1380.0;Normal;Leicht (Unterer Rücken);Grundlagenausdauer auf dem Rad.;;;
2026-11-12;Chrissie Wellington;Donnerstag;Einheit 1;Schwimmen;80;2.9;Ausdauer;140.0;159.0;749.0;Normal;Keine;Ausdauer-Training im Pool.;;;
2026-11-12;Chrissie Wellington;Donnerstag;Einheit 2;Schwimmen;54;3.2;Ausdauer;138.0;157.0;634.0;Müde;Mittel (Wade);Ausdauer-Training im Pool.;;;
2026-11-12;Daniela Ryf;Donnerstag;Einheit 1;Laufen;59;11.5;Lockerer Lauf;157.0;189.0;885.0;Gut;Keine;Lockerer Lauf Session.;;;
2026-11-12;Daniela Ryf;Donnerstag;Einheit 2;Laufen;75;14.0;Long Run;146.0;165.0;901.0;Normal;Keine;Long Run Session.;;;
2026-11-12;Gustav Iden;Donnerstag;Einheit 1;Radfahren;72;35.4;Grundlagenausdauer;143.0;158.0;901.0;Sehr gut;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-12;Gustav Iden;Donnerstag;Einheit 2;Radfahren;120;57.2;Grundlagenausdauer;126.0;141.0;1574.0;Gut;Leicht (Wade);Grundlagenausdauer auf dem Rad.;;;
2026-11-12;Jan Frodeno;Donnerstag;Einheit 1;Radfahren;119;61.6;Grundlagenausdauer;140.0;158.0;1756.0;Normal;Leicht (Achillessehne);Grundlagenausdauer auf dem Rad.;;;
2026-11-12;Jan Frodeno;Donnerstag;Einheit 2;Radfahren;83;38.5;Grundlagenausdauer;138.0;165.0;961.0;Sehr gut;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-12;Kristian Blummenfelt;Donnerstag;Einheit 1;Laufen;46;10.2;Tempolauf;155.0;187.0;669.0;Müde;Mittel (Wade);Tempolauf Session.;;;
2026-11-12;Kristian Blummenfelt;Donnerstag;Einheit 2;Laufen;75;14.9;Lockerer Lauf;158.0;187.0;1009.0;Sehr gut;Keine;Lockerer Lauf Session.;;;
2026-11-12;Lucy Charles-Barclay;Donnerstag;Einheit 1;Laufen;50;9.8;Lockerer Lauf;164.0;182.0;650.0;Normal;Keine;Lockerer Lauf Session.;;;
2026-11-12;Lucy Charles-Barclay;Donnerstag;Einheit 2;Laufen;65;14.9;Long Run;167.0;182.0;903.0;Müde;Mittel (Achillessehne);Long Run Session.;;;
2026-11-12;Patrick Lange;Donnerstag;Einheit 1;Schwimmen;85;2.2;Technik;146.0;161.0;904.0;Normal;Leicht (Schulter);Technik-Training im Pool.;;;
2026-11-12;Patrick Lange;Donnerstag;Einheit 2;Schwimmen;90;2.3;Intervalle;135.0;160.0;954.0;Normal;Leicht (Unterer Rücken);Intervalle-Training im Pool.;;;
2026-11-13;Anne Haug;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-13;Chrissie Wellington;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-13;Daniela Ryf;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-13;Gustav Iden;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-13;Jan Frodeno;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-13;Kristian Blummenfelt;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-13;Lucy Charles-Barclay;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-13;Patrick Lange;Freitag;Einheit 1;Ruhetag;0;0.0;Erholung;0.0;0.0;0.0;Gut;Keine;Geplante Regeneration.;;;
2026-11-14;Anne Haug;Samstag;Einheit 1;Laufen;71;14.0;Lockerer Lauf;152.0;178.0;897.0;Normal;Keine;Lockerer Lauf Session.;;;
2026-11-14;Anne Haug;Samstag;Einheit 2;Schwimmen;45;4.2;Ausdauer;143.0;171.0;460.0;Sehr gut;Keine;Ausdauer-Training im Pool.;;;
2026-11-14;Chrissie Wellington;Samstag;Einheit 1;Schwimmen;50;3.7;Technik;148.0;165.0;581.0;Sehr gut;Keine;Technik-Training im Pool.;;;
2026-11-14;Chrissie Wellington;Samstag;Einheit 2;Radfahren;91;43.8;Grundlagenausdauer;136.0;163.0;1272.0;Sehr gut;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-14;Daniela Ryf;Samstag;Einheit 1;Schwimmen;71;2.1;Ausdauer;154.0;186.0;701.0;Gut;Leicht (Oberschenkel);Ausdauer-Training im Pool.;;;
2026-11-14;Daniela Ryf;Samstag;Einheit 2;Radfahren;100;45.0;Intervalle;143.0;167.0;1148.0;Gut;Keine;Intervalle auf dem Rad.;;;
2026-11-14;Gustav Iden;Samstag;Einheit 1;Radfahren;180;91.8;Grundlagenausdauer;135.0;163.0;2172.0;Müde;Leicht (Wade);Grundlagenausdauer auf dem Rad.;;;
2026-11-14;Gustav Iden;Samstag;Einheit 2;Laufen;63;12.7;Lockerer Lauf;158.0;175.0;797.0;Sehr gut;Keine;Lockerer Lauf Session.;;;
2026-11-14;Jan Frodeno;Samstag;Einheit 1;Schwimmen;45;3.5;Ausdauer;137.0;165.0;487.0;Gut;Keine;Ausdauer-Training im Pool.;;;
2026-11-14;Jan Frodeno;Samstag;Einheit 2;Schwimmen;52;2.1;Intervalle;152.0;183.0;617.0;Normal;Keine;Intervalle-Training im Pool.;;;
2026-11-14;Kristian Blummenfelt;Samstag;Einheit 1;Radfahren;237;119.0;Grundlagenausdauer;129.0;156.0;3460.0;Gut;Leicht (Wade);Grundlagenausdauer auf dem Rad.;;;
2026-11-14;Kristian Blummenfelt;Samstag;Einheit 2;Laufen;61;12.7;Lockerer Lauf;143.0;164.0;755.0;Normal;Leicht (Schulter);Lockerer Lauf Session.;;;
2026-11-14;Lucy Charles-Barclay;Samstag;Einheit 1;Radfahren;151;68.3;Grundlagenausdauer;132.0;164.0;2045.0;Normal;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-14;Lucy Charles-Barclay;Samstag;Einheit 2;Radfahren;61;30.8;Grundlagenausdauer;141.0;156.0;738.0;Normal;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-14;Patrick Lange;Samstag;Einheit 1;Laufen;46;9.3;Long Run;158.0;183.0;701.0;Gut;Keine;Long Run Session.;;;
2026-11-14;Patrick Lange;Samstag;Einheit 2;Laufen;48;9.0;Lockerer Lauf;154.0;183.0;640.0;Normal;Keine;Lockerer Lauf Session.;;;
2026-11-15;Anne Haug;Sonntag;Einheit 1;Schwimmen;51;2.1;Technik;138.0;157.0;473.0;Normal;Keine;Technik-Training im Pool.;;;
2026-11-15;Chrissie Wellington;Sonntag;Einheit 1;Radfahren;71;35.1;Kraftausdauer;133.0;156.0;983.0;Gut;Keine;Kraftausdauer auf dem Rad.;;;
2026-11-15;Daniela Ryf;Sonntag;Einheit 1;Radfahren;88;44.8;Grundlagenausdauer;133.0;160.0;1122.0;Müde;Leicht (Achillessehne);Grundlagenausdauer auf dem Rad.;;;
2026-11-15;Gustav Iden;Sonntag;Einheit 1;Laufen;113;25.8;Long Run;160.0;180.0;1390.0;Gut;Keine;Long Run Session.;;;
2026-11-15;Jan Frodeno;Sonntag;Einheit 1;Schwimmen;45;3.7;Ausdauer;153.0;175.0;508.0;Müde;Leicht (Oberschenkel);Ausdauer-Training im Pool.;;;
2026-11-15;Kristian Blummenfelt;Sonntag;Einheit 1;Radfahren;108;49.8;Grundlagenausdauer;131.0;159.0;1563.0;Sehr gut;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-15;Lucy Charles-Barclay;Sonntag;Einheit 1;Schwimmen;80;2.5;Intervalle;135.0;161.0;955.0;Gut;Leicht (Schulter);Intervalle-Training im Pool.;;;
2026-11-15;Patrick Lange;Sonntag;Einheit 1;Radfahren;62;30.5;Intervalle;131.0;150.0;722.0;Normal;Keine;Intervalle auf dem Rad.;;;
2026-11-16;Anne Haug;Montag;Einheit 1;Laufen;68;14.5;Tempolauf;157.0;185.0;975.0;Normal;Keine;Tempolauf Session.;;;
2026-11-16;Anne Haug;Montag;Einheit 2;Schwimmen;71;2.4;Intervalle;139.0;169.0;805.0;Normal;Keine;Intervalle-Training im Pool.;;;
2026-11-16;Chrissie Wellington;Montag;Einheit 1;Laufen;75;14.6;Intervalle;165.0;196.0;1086.0;Müde;Leicht (Knie);Intervalle Session.;;;
2026-11-16;Chrissie Wellington;Montag;Einheit 2;Radfahren;115;58.3;Kraftausdauer;128.0;155.0;1546.0;Sehr gut;Keine;Kraftausdauer auf dem Rad.;;;
2026-11-16;Daniela Ryf;Montag;Einheit 1;Radfahren;85;43.0;Grundlagenausdauer;138.0;169.0;1071.0;Sehr gut;Keine;Grundlagenausdauer auf dem Rad.;;;
2026-11-16;Daniela Ryf;Montag;Einheit 2;Schwimmen;57;2.7;Technik;140.0;163.0;602.0;Normal;Leicht (Wade);Technik-Training im Pool.;;;
2026-11-16;Gustav Iden;Montag;Einheit 1;Radfahren;102;47.3;Kraftausdauer;130.0;148.0;1220.0;Müde;Mittel (Wade);Kraftausdauer auf dem Rad.;;;
2026-11-16;Gustav Iden;Montag;Einheit 2;Schwimmen;68;3.3;Technik;148.0;175.0;759.0;Müde;Leicht (Wade);Technik-Training im Pool.;;;
2026-11-16;Jan Frodeno;Montag;Einheit 1;Schwimmen;65;4.4;Intervalle;155.0;173.0;752.0;Sehr gut;Keine;Intervalle-Training im Pool.;;;
2026-11-16;Jan Frodeno;Montag;Einheit 2;Schwimmen;83;3.4;Intervalle;153.0;178.0;883.0;Müde;Leicht (Schulter);Intervalle-Training im Pool.;;;
2026-11-16;Kristian Blummenfelt;Montag;Einheit 1;Radfahren;74;34.4;Kraftausdauer;130.0;162.0;1022.0;Sehr gut;Keine;Kraftausdauer auf dem Rad.;;;
2026-11-16;Kristian Blummenfelt;Montag;Einheit 2;Laufen;58;10.8;Tempolauf;150.0;171.0;913.0;Sehr gut;Keine;Tempolauf Session.;;;
2026-11-16;Lucy Charles-Barclay;Montag;Einheit 1;Radfahren;94;44.7;Kraftausdauer;137.0;165.0;1104.0;Sehr gut;Keine;Kraftausdauer auf dem Rad.;;;
2026-11-16;Lucy Charles-Barclay;Montag;Einheit 2;Laufen;65;15.4;Long Run;153.0;178.0;991.0;Gut;Leicht (Achillessehne);Long Run Session.;;;
2026-11-16;Patrick Lange;Montag;Einheit 1;Radfahren;109;53.7;Kraftausdauer;145.0;162.0;1510.0;Sehr gut;Keine;Kraftausdauer auf dem Rad.;;;
2026-11-16;Patrick Lange;Montag;Einheit 2;Radfahren;80;37.2;Intervalle;139.0;154.0;1016.0;Sehr gut;Keine;Intervalle auf dem Rad.;;;
2026-11-17;Anne Haug;Dienstag;Einheit 1;Laufen;58;13.3;Long Run;158.0;187.0;883.0;Müde;Mittel (Achillessehne);Long Run Session.;;;
2026-11-17;Anne Haug;Dienstag;Einheit 2;Schwimmen;51;4.2;Ausdauer;136.0;168.0;586.0;Normal;Leicht (Achillessehne);Ausdauer-Training im Pool.;;;
2026-11-17;Chrissie Wellington;Dienstag;Einheit 1;Schwimmen;58;2.7;Intervalle;147.0;172.0;561.0;Normal;Leicht (Schulter);Intervalle-Training im Pool.;;;
2026-11-17;Chrissie Wellington;Dienstag;Einheit 2;Schwimmen;51;3.0;Technik;154.0;178.0;510.0;Müde;Leicht (Knie);Technik-Training im Pool.;;;
